year,week,weekly_score,weekly_score_rank,username,video.id,desc,video.duration_x,hashtags,num_hashtags,engagement_rate,video.url,transcript,category,hook_type,structure_style,tone_of_voice,pacing,has_cta,cta_type,has_personal_story,main_content_focus,speaking_style,emotion_keywords,video.duration_y,views,likes,comments,shares,collects,views_rank,likes_rank,comments_rank,shares_rank,collects_rank,user.likes,user.followers,user.followings,user.hearts,user.videos
2023,52,42.63104553032824,7.0,donghyeontv,7318717332321225992,Ăn lòng bò nướng thịt nướng ngày bão tuyết cuối năm#LearOnTikTok #AnCungTikTok #ThiThuThao,161.0,"learontiktok,ancungtiktok,thithuthao",3,0.0540532142857142,https://www.tiktok.com/@donghyeontv/video/7318717332321225992,"về mình không thấy sơ hân đâu luôn á, quay xuống đây thì thấy được cái cảnh này. hảy vô gốc một cái là hết nhúc nhích luôn. xuống nhà mà gặp cảnh này thì chỉ muốn quay lên, trùm mền ngủ cho nó đã. rơii từ sáng đến trưa luôn, mà chưa thấy dấu hiệu ngưng nha. mà bữa nay là ngày cuối cùng của năm rồi đó. mộ năm qua mọi người có dưa được cái gì không? hồi nãy mình có nhờ em chồng mình qua giữ sơ hân, chứ trời này mà ẩm đi thì tội nghiệp luôn. tính đi tranh thủ để về, mà đụng đống tuyết nào là ngồi ở đó. cứ một chỗ là tùng hân sẽ cho nở hai ba con vịt. bình thường đi ra bãi đậu xe có 15 phút à. bữa nay đi ra bãi hơn nửa tiếng đồng hồ. kiểu này là chắc bữa nay tuyết ghê tới chiều luôn á. mùa này lạnh quá, ở ngoài chợ người ta cũng bán ít lắm, nên là cả nhà mình hôm nay mới đi siêu thị á. đi làng mấy vòng mấy ra mà thấy tuyết rơi ngày càng nhiều, không biết cái kiểu này sao mà về nè. nhà mình bữa nào mà tuyết rơi nhiều quá là ít có đi ra ngoài lắm, đi bằng gì nó cũng nguy hiểm, trơn trượt á mọi người. bằng xe thì nó trượt kiểu xe, mà còn đi bằng bộ là đi chụp ếch. nhìn như vậy đẹp thì có đẹp thiệt á, nhưng mà sau đi, tuyết nó rơi xong rồi đi thì mới thấy cái cảnh khổ. bữa nay ăn thịt nướng chắc chắn là sẽ ngon, cho nên là hồi nãy đi chợ mình có mua rau với mua thịt, thêm một ít lòng bò nữa thì tối nay là quất cần câu luôn. biết sao nữa mà nhìn mấy cái hộp rau như thế này là mình cứ nghĩ tới thịt nướng. mùa này lạnh rau mắc lắm mọi người, sắp tới tết đây rau còn mắc dữ nữa. bữa nào mà ăn thịt nướng là khỏe lắm, không có cần chuẩn bị gì cầu kỳ hết trơn á, rửa xong mấy rau này là xong rồi đó. cái là nhà mình hai vợ chồng hợp khẩu vị nhau, chuẩn bị lây hoay gì chứ chút xíu là xong rồi đó mọi người. cho sơ hân ra ngoài này chơi nữa, chứ để thức mà ở trổng một mình thì cũng buồn. thấy vậy chứ biết hết trơn luôn á nha, dạo này dài lắm rồi. qua năm nay là thêm một tuổi mới nữa rồi, mà vẫn vậy à. ăn tối thôi, mời mọi người ăn tối chung với cả nhà mình nha. hơn nhà mình thích ăn thịt bồ nướng cho nên là hôm nay mới có thịt bồ á chứ.",['Nấu ăn'],['Kể chuyện'],['Kể chuyện kết hợp review'],['Thân mật'],['Chậm'],True,['Ăn thử'],True,"['Món ăn', 'Trải nghiệm cá nhân']","['Kể chuyện', 'Tâm sự']",['ngon'],161.0,5600000.0,296900.0,614.0,532.0,4652.0,9,2,58,156,61,20600.0,1000000.0,80.0,59600000.0,490.0
2023,52,41.510488039769015,8.0,donghyeontv,7317599403588504850,Làm pizza đơn giản tại nhà và cánh gà nướng ăn tối#LearOnTikTok #AnCungTikTok #ThiThuThao,157.0,"learontiktok,ancungtiktok,thithuthao",3,0.0531429629629629,https://www.tiktok.com/@donghyeontv/video/7317599403588504850,"bữa nay mình đưa tùng hân đi học mà nghe ảnh nói thấy thương lắm mọi người. tối nay mẹ mua pizza nha. thì lúc nào cũng có sẵn bột, giờ mình nhồi bột trước rồi lát nữa mình đi mua thêm một ít nguyên liệu nữa để mình tự làm pizza cho tùng hân tối nay nha. mình dùng 450 g bột mì với lại là một cái trứng, 10 g nước, 50 g sữa với lại là muối, đường, men dầu ăn. nhồi bột cho đều rồi á thì mình sẽ đậy lên đây khăn ẩm để mình mang đi ủ nha. tranh thủ lúc đi mua thêm nguyên liệu thì mình đi gửi giảm cân với collagen cho mọi người luôn. cái thùng này tới bưu điện muốn xỉu luôn vậy. bữa nay dầu ở siêu thị to ơi là to, mình mua một hộp về cho tùng hân với so hân. ướp thêm một chút cánh gà để chút nữa mình nướng ăn cùng nha. hồi nãy mình có ngâm với sữa 30 phút rồi, bây giờ mình chỉ ướp thêm một chút dầu hào nữa thôi. bột của mình sau 4 tiếng nó nở quá trời nở luôn. bây giờ mình sẽ cán mỏng ra rồi dùng cái nắp để tạo cái hình tròn như mình vậy nè, xong rồi mình sẽ cho khoai lang nghiền với mayonnaise lúc nãy. lăn ra cái lằn tròn như thế này á mọi người, xong rồi mình sẽ cuốn cái bìa nó lại nha. này mình làm loại này là pizza bukookie, thường thì sẽ gọi về nhà ăn thôi à. nhưng mà hôm nay sẵn tiện có thịt của mẹ chồng mình cho nè, thấy làm nhân luôn, thử coi nó có giống ở ngoài tiệm không nha. cuối cùng thì mình sẽ cho lên trên này một lớp phô mai dày thật dày nha, mở lò trước, đợi lò nóng cái mình cho bánh vô nướng. bữa nay mà thành công thì sau này có thèm pizza chắc cũng tự làm nhà ăn quá, tại vì nó rẻ á mọi người. có một cái bánh à ba bốn người hồi hộp ngồi canh, ngồi mệt quá thì mình nằm canh luôn. cánh gà nướng thì mình để thời gian khoảng tầm 30 phút thôi là cánh gà nó vàng đều như thế này. thường thường gọi pizza thì nó sẽ có phần này, bởi vậy bữa nay làm pizza thì mình làm luôn cho nó đủ bộ. nướng xong cái cái bánh của mình nó nở gấp đôi hồi nãy luôn á. sau một hồi ba bốn người ngồi canh á thì bánh của mình cũng đã nướng chín. thơm lắm mà nhìn thì cũng hấp dẫn chứ bộn há mọi người. bây giờ cắt bánh ra rồi mời mọi người ăn chung với cả nhà mình tối nay nha.",['Nấu ăn'],['Gây tò mò'],['Hướng dẫn từng bước'],"['Thân mật', 'Hào hứng']",['Thay đổi'],True,['Xem tiếp'],True,"['Công thức nấu ăn', 'Món ăn', 'Trải nghiệm cá nhân']","['Độc thoại', 'Mô tả trực tiếp']","['thơm', 'hấp dẫn', 'ngon', 'vàng']",157.0,5400000.0,278900.0,956.0,783.0,6333.0,10,3,35,110,43,20600.0,1000000.0,80.0,59600000.0,490.0
2023,52,40.40791643746439,9.0,ansaphanoi,7316892209062759682,Lạp xưởng nướng 15 cấy 1 ka 😙 #vtmgr #ansaphanoi #reviewanngon #learnontiktok #ancungtiktok #tiktokfoodie #yummy,67.0,"vtmgr,ansaphanoi,reviewanngon,learnontiktok,ancungtiktok,tiktokfoodie,yummy",7,0.0447528,https://www.tiktok.com/@ansaphanoi/video/7316892209062759682,không biết là cái món này liệu có thể trở thành cái trend ẩm thực cuối cùng của năm 2023 không nhưng mà tôi thấy nó cực kỳ hấp dẫn luôn anh em ạ. đấy chính là lạp xưởng cao bằng. nếu chỉ là một cái lạp xưởng bình thường hay ăn ngoài đường ngoài chợ thì tôi không nói làm gì thế nhưng mà cái lạp xưởng này nó thực sự đặc biệt luôn anh em ạ. đầu tiên là về cái mùi thơm của nó khiếp đi làm về có phố bạch mai mà ngửi thấy cái mùi thơm nức mà ngó mãi mới thấy cô đang ngồi bán cái hàng này. mình bảo quái lạ tự dưng lạp xưởng lại để lên cái hạt sỏi đen đen để làm cái gì? hỏi cô thì cô bảo là cô bán lạp xưởng cao bằng cái hạt sỏi đen đen này là để nó cân bằng nhiệt với cả để cho nó đỡ cháy. ơ nhưng mà nói là lạp xưởng cao bằng nhưng em thấy cái bột cay cay tê tê mà cô vừa rắc vào không? nó là bột ớt đấy anh em ạ. cứ mà như ăn với kiểu bột ớt như này tôi cảm giác nó cứ trung của ẩn ẩn kiểu gì ấy. hay là tôi quyết định gọi luôn là năm cái. không có tí bột ớt nào ăn cho nó sướng. ôi giời ơi cảm giác như không có bột ớt ấy ăn nó mới ra cái vị của nó. cắn qua cái lớp vỏ có tính đàn hồi hơi cao một chút vào cái phần thịt béo ngậy bên trong mới thấy. mặc dù là mỡ nó ứa ra nhưng mà lại không hề ngấy. càng ăn thì cái vị bùi vị ngọt của thịt nó càng ra mà đến lúc mà mình ăn xong rồi cái vị bùi đấy nó vẫn còn đọng lại ở trên cổ là mình thèm ăn cái nữa. ngoài ra thì cô còn bán cả xíu báo nữa nhưng mà xíu báo của cô mình ăn thấy không ngon lắm thôi là mình không đề cập. nói nhỏ nhỏ ấy không cô nghe thấy thì cô lại mắng chết. anh em mà đến đây ăn thì đừng có nói nhá báo tôi đấy. về yếu điểm của cái món này mình thấy có một yếu điểm duy nhất là giá quá đắt cho một cái món ăn vặt những 15.000đ một que. ăn chơi chơi thì được chứ ăn nhiều thì we don't have money bro.,['Review sản phẩm ăn uống'],['Gây tò mò'],"['Cảm nhận từng món', 'Kể chuyện kết hợp review']","['Thân mật', 'Hài hước']",['Thay đổi'],True,['Ăn thử'],True,"['Món ăn', 'Cảm nhận khi ăn']","['Kể chuyện', 'Mô tả trực tiếp']","['thơm', 'béo', 'ngậy', 'bùi', 'ngọt']",67.0,5000000.0,205900.0,3137.0,4192.0,10535.0,13,10,4,20,25,3171.0,1600000.0,1.0,46000000.0,848.0
2023,52,39.32461297006559,10.0,phansanh96,7316548869884611841,Ăn mừng đạt một củ folow trong ngày giáng sinh #phansanh96 #ancungtiktok #cuocsongnhatban #fpy,129.0,"phansanh96,ancungtiktok,cuocsongnhatban,fpy",4,0.0559739583333333,https://www.tiktok.com/@phansanh96/video/7316548869884611841,"sau bao ngày ăn uống miệt mài từ việt nam qua tới nhật bản thì kênh mình hôm nay cũng đã được một củ follow. cảm ơn tất cả mọi người đã yêu mến kênh mình trong thời gian vừa qua. mà ăn uống làm sao á ở việt nam thì mập mạp. qua tới nhật cái ốm xuống hết 15 kg thịt. rồi cộng thêm những lần review bất ổn, biến hình liên tục. mà người khác ăn đâu có bị gì đâu mà tới mình ăn sao mà nó lạ lùng dữ không biết nữa. giờ mà ra đường gặp mấy anh chị việt nam á là cứ hỏi: ""phải em là cái người ăn trứng cá tuyết sưng mắt hay không?"" mà mình cũng không hiểu sao mọi người nhớ dai dữ không biết nữa. hôm nay thì mình sẽ đi chợ ăn mừng kênh đạt được một củ follow với sẵn tiện ăn giáng sinh luôn. mà thường giáng sinh thì bên đây á họ rất thích ăn gà. mà lần đầu thấy họ bán gà tươi nguyên con to tổ bố luôn mà chỉ có 1 sen à là tầm khoảng 170 cành thôi đó. gà này á thì là gà công nghiệp chắc rồi nhưng mà nó ú nu à. thịt của nó thì không bằng gà mình thiệt. nhưng mà cái cánh với cái đùi của nó ăn vẫn rất là ok. nhìn nó cũng giống gà tây ha nhưng mà có điều nó nhỏ hơn. cái nồi của mình cũng to lắm á. mà để nguyên con gà vô là vừa đủ luôn. lúc đầu mình định làm món gà hấp mà không có để nước á. nhưng mà do là ngủ quên nên đổi phương án lại là gà luộc. luộc gà thì mọi người nhớ cho củ hành, sả với bột nghệ để cho gà được ngọt hơn mà có cái màu đẹp mắt nữa. mình thì có sợ con gà nó bị rách da. mặc dù là hơi nóng nhưng cũng ráng chở gà bằng tay. rồi một chút gà chín mà khiêng nó ra cái mâm á cũng là một cái vấn đề nữa. dù có làm kỹ cỡ nào đi chăng nữa thì nó cũng không còn nguyên vẹn nổi. mà nhớ làm thêm cái chén muối ớt có bốn cái trái ớt. con gà thì chỗ nào ngon nhất thì mình sẽ ăn trước nha. xé ra mà thấy thịt nó có từng sớ từng sớ là thấy cũng ok rồi đó. hồi nãy trong lúc luộc á thì mình có để hạt nêm nên là thịt gà nó mềm mà ngọt ngon dữ lắm. gà này á thì nó có một cái độ mềm mà dai nhẹ. cái đùi với cái cánh của con gà là ngon nhất rồi. vì cái thịt nó vẫn còn dai nhẹ chứ nó không có bị bở hay bột gì hết. rưới miếng nước chấm cay lên cho nó đều. lúc đầu luộc á thì mình sợ nó bị nín bên trong á. nhưng mà không ngờ là luộc vừa chín tới luôn quá là ngon. mà cho cái bột nghệ vô luộc chung với gà á, con gà nó vàng ươm bắt mắt nhìn là muốn ăn liền luôn. mà để ăn gà ngon thì mọi người nhớ làm cái chén nước chấm ngon theo đúng vị của mình ha. mà được thì nhớ có thêm miếng rau răm ăn chung với gà nữa thì nó bắt dữ lắm. thiệt lòng cảm ơn mọi người rất nhiều đã yêu quý kênh của mình. ai muốn mình ăn món gì thì hãy nói bên dưới cho mình biết ha.",['Nấu ăn'],"['Gây tò mò', 'Kể chuyện']","['Hướng dẫn từng bước', 'Cảm nhận từng món', 'Kể chuyện kết hợp review']","['Thân mật', 'Hào hứng']",['Thay đổi'],True,"['Tương tác', 'Follow']",True,"['Món ăn', 'Công thức nấu ăn', 'Trải nghiệm cá nhân']","['Kể chuyện', 'Mô tả trực tiếp', 'Độc thoại']","['ngọt', 'ngon', 'mềm', 'dai', 'cay', 'béo', 'vàng', 'ươm']",129.0,4800000.0,261300.0,1311.0,700.0,5364.0,14,6,22,127,51,4259.0,1400000.0,58.0,54600000.0,468.0
2023,52,39.00163884515856,11.0,bepnhano,7318013097216609537,làm kẹo hạnh phúc nào #vtvcab #ancungtiktok #learnontiktok,43.0,"vtvcab,ancungtiktok,learnontiktok",3,0.034715,https://www.tiktok.com/@bepnhano/video/7318013097216609537,"này nhất định phải ăn kẹo hạnh phúc nha các bác. đầu năm ăn kẹo hạnh phúc là hạnh phúc cả năm luôn đó. cách làm thì đơn giản lắm lắm luôn ấy. nguyên liệu thì tùy ý, miễn làm sao mình thích là được. ai mà thích chua ngọt và kẹo mềm dài hơn thì các bác cho nhiều trái cây. ai thích kẹo ít ngọt, ăn giòn mùi thì cho nhiều hạt nha. thấy tôi làm kẹo hạnh phúc kiểu gì các bác hỏi là mua nguyên liệu ở đâu? thì ở đây, 13 giờ chiều ngày mai, 31 tháng 12, tôi có phiên live nguyên liệu kẹo hạnh phúc mà điêu cực kỳ xịn luôn á. mua một set nguyên liệu kẹo hạnh phúc, tặng ngay cho các bác một máy hàn miệng cực kỳ xịn mà giá đẹp như chưa bao giờ được đẹp luôn. nên là nhất định 13 giờ chiều mai các bác phải tranh ngay và luôn đi để còn làm tết nhá. và trên live là tôi có làm kẹo trực tiếp luôn nè. nên là các bác chưa biết làm hay là cần hỏi gì thêm các bác cứ hỏi nhiệt tình vào tôi trả lời hết.",['Review sản phẩm ăn uống'],"['Gây tò mò', 'Khuyến mãi']",['Hướng dẫn từng bước'],"['Thân mật', 'Hào hứng']",['Nhanh'],True,"['Xem tiếp', 'Follow']",True,['Sản phẩm ăn uống'],['Mô tả trực tiếp'],"['ngọt', 'giòn']",43.0,6400000.0,208300.0,931.0,1693.0,11252.0,5,9,37,50,23,2273.0,1900000.0,273.0,51100000.0,1011.0
2023,52,38.77384704307203,12.0,lenkycungkhoa,7318721713498246402,Lẩu hột vịt lộn chua cay nấu mấy ngày lễ Tết thì còn gì bằng ✨ #LenkycungKhoa #AnCungTikTok #LearnOnTikTok #ThanhThoiLuotTet #Vtmgr  #thomcaybungvi #vanmonngonbungvi #satetomchinsu,70.0,"lenkycungkhoa,ancungtiktok,learnontiktok,thanhthoiluottet,vtmgr,thomcaybungvi,vanmonngonbungvi,satetomchinsu",8,0.0330751063829787,https://www.tiktok.com/@lenkycungkhoa/video/7318721713498246402,"hồi giờ hột vịt lộn mua về chỉ luộc lên rồi ăn với muối tiêu thôi, mà bây giờ mới biết là cái lẩu hột vịt lộn chua cay này, trời ăn một lần năm sáu trứng chưa thấy đã nữa á. mà dễ làm lắm mọi người ơi, bây giờ xách cái đít ra chợ, mua giùm tôi đồ nấu lẩu với lại hột vịt lộn nha. tôi nghe nói một bí quyết á mà để mua hột vịt lộn con nhỏ là lắc lắc coi nó có kêu bên trong không? nó kêu bên trong là cái con lớn rồi. bây giờ về thì mọi người luộc giùm tôi hột vịt lộn đi, sau đó bắt cái chảo lên, xào thiệt là thơm cho tôi tỏi, rồi cho cà chua với khớm vô xào cho thơm. giờ mình nêm vô đây đường, nước mắm, bột ngọt theo cái công thức mà tôi để trên màn hình ha. mà hồi nãy đi chợ quên mua riềng xả đồ, nhưng mà mẹ tôi nói yên tâm, tại cái hũ sa tế tôm chin-su này nè, nó có cái vị cay thơm của ớt, xả riềng và nõn tôm nữa. nó kiểu bùng vị với thơm cái mùi đặc trưng lắm. xong á thì mọi người cho nước dừa vô. bình thường hột vịt lộn nấu nó đã ra cái nước ngọt rồi, thêm cái nước dừa nữa là đảm bảo cái nồi lẩu này nó ngọt ngon lắm luôn nè. đợi cho nó sôi xíu á thì mọi người đập cái phần trứng hột vịt lộn vô, giờ thì tụm ba tụm bảy ăn đi, món này ăn đông mới vui, nhất là cái dịp tết đến xuân về, anh em bà con đồ tụ họp, nấu món này là nhất cái nách. cái nước lẩu á thì chua chua ngọt ngọt, cái màu đỏ đó là không phải tôi nêm thêm màu dầu điều đâu nha, mà là cái màu sa tế nó tiết ra đẹp chưa? không biết sao á, bình thường ăn hột vịt lộn một trứng, hai trứng là ngán rồi. làm món này tôi ăn năm sáu trứng chưa thấy đã nữa. thảnh thơi lướt tết là lướt tới video của tôi là nhớ lưu lại, mà nhớ là để thơm ngon hơn thì nhớ mua thêm cái chai sa tế tôm chin-su rồi nha. bye bye.",['Nấu ăn'],"['Gây tò mò', 'Vào thẳng món']","['Hướng dẫn từng bước', 'Cảm nhận từng món']","['Thân mật', 'Hào hứng']",['Thay đổi'],True,"['Lưu công thức', 'Follow']",True,"['Món ăn', 'Công thức nấu ăn', 'Sản phẩm ăn uống']","['Độc thoại', 'Mô tả trực tiếp']","['chua', 'cay', 'ngọt', 'ngon', 'thơm']",70.0,4700000.0,106000.0,2171.0,24300.0,22982.0,15,27,10,2,9,78500.0,729100.0,206.0,25600000.0,1195.0
2023,52,37.76682408456684,13.0,nghiensnackkk,7317575070266805511,Những loại bánh kẹo chỉ còn là kỉ niệm #kẻnghiệnsnack #snack #ănvặt #xuhuong #trending #fyp #food #tiktokfoodies #dcgr #ancungtiktok #viralvideo #reviewanvat,0.0,"kenghiensnack,snack,anvat,xuhuong,trending,fyp,food,tiktokfoodies,dcgr,ancungtiktok,viralvideo,reviewanvat",12,0.050818947368421,https://www.tiktok.com/@nghiensnackkk/video/7317575070266805511,,['Audio không liên quan ẩn thực'],[nan],,[nan],,True,[nan],True,[nan],,,0.0,3800000.0,170900.0,5311.0,1499.0,15402.0,20,13,1,60,15,8035.0,239500.0,46.0,5600000.0,988.0
2023,52,35.88969609662189,14.0,phehanoi,7318000376068771090,Tổng hợp tất cả các trend 😂 📍 Ăn Vặt JenHan #phehanoi #vrmgr #anvatjenhan #trasuavannam #banhdongxuphomai,62.0,"phehanoi,vrmgr,anvatjenhan,trasuavannam,banhdongxuphomai",5,0.0585915789473684,https://www.tiktok.com/@phehanoi/video/7318000376068771090,"chủ ơi, nhà mình bán buffet trên năm 2023 luôn ạ? đúng rồi. có trend gì là nhà chú sẽ cập nhật ngay. có bánh đồng xu này, bánh trứng lòng đào này, xích lạp xưởng này, khoai mật phô mai, trà sữa nướng vân nam, chocolate bomb, trà chanh giã tay. đây là tất cả những cái món đang rất là hot trend bây giờ là nhà chú bán hết. ra em thấy chẳng việc gì phải lên hồ tây luôn ý. ở đây có cả view công viên thống nhất siêu chiu. mà vỉa hè thì rõ là rộng lại còn mở đến 12:00 sáng. có hôm mở đến cả 3:00 đêm cũng không đuổi khách về. quán này là quán tủ của mình rồi, lúc nào đi qua nó cũng đông luôn ấy. quán chịu chi số hai thì không ai dám nhận là số một luôn. các loại nguyên liệu đều đảm bảo mà giá thành hợp lý. xin tự tin khẳng định tất cả các món đều ngon và chất lượng đấy. hết tất cả các loại trend từ mùa hè đến mùa đông. ừm. ai thích ca cao thì ra đây uống mới hợp này. bởi vì nó rất là đậm vị. bestseller, matcha nhài nướng. mà ở đây là nó không phải đậm trà đâu mà nó là ngậy ngậy mùi sữa nha. ơ cái này đã ai bán ở hà nội chưa? hình như chưa. ở bên ngoài sẽ là bọc trứng còn ở bên trong là xúc xích mọi người ạ. ở ngoài giòn nhưng mà bên trong dai ngon. nhưng mà cái bột ớt này nó khá là cay ấy, nó không chỉ là cay tê tê đâu. nó cay như kiểu là xộc thẳng lên mũi đấy. tuy là quán ăn vặt vỉa hè nhưng mình thấy được đầu tư cực kỳ kỹ lưỡng. các bạn nhân viên thân thiện nhanh nhẹn. bật mí cho mọi người nữa là quán mở xuyên tết dương với tết âm luôn đấy. nếu đã tìm một chỗ để tụ tập bạn bè thì hợp lý quá rồi.",['Review địa điểm ăn uống'],"['Gây tò mò', 'Phản hồi bình luận']","['Liệt kê món', 'Cảm nhận từng món', 'Mô tả kết hợp tương tác']","['Hào hứng', 'Thân mật']",['Nhanh'],True,"['Tương tác', 'Ăn thử']",True,"['Quán ăn', 'Món ăn', 'Cảm nhận khi ăn']","['Độc thoại', 'Mô tả trực tiếp']","['ngon', 'giòn', 'dai', 'cay', 'ngậy']",62.0,3800000.0,188400.0,2032.0,7519.0,24697.0,20,11,12,11,7,7882.0,135800.0,35.0,4200000.0,416.0
2023,52,35.294713193711665,15.0,camap.duu,7318682316916772098,Hôm nay chia sẻ công thức làm bún chả nướng tại nhà chào 2023 để bước sang 2024 với thật nhiều món ăn ngon hơn nữa nhaaaa #LearnOnTikTok #AncungTikTok #camapduu #SUNHOUSENoichienvannguoime #Candumon_Naudumam #viral #fyp,57.0,"learnontiktok,ancungtiktok,camapduu,sunhousenoichienvannguoime,candumon_naudumam,viral,fyp",7,0.0371935849056603,https://www.tiktok.com/@camap.duu/video/7318682316916772098,"công thức làm bún chả nướng tại nhà đơn giản nhưng ngon, không thua gì ngoài quán đâu này mọi người. miếng thịt nướng xong thơm, mềm, đẫm đà. cả nhà ăn xong chỉ có tấm tắc khen thôi. đầu tiên thì chúng ta sẽ đi ướp thịt. mình làm cả chả viên lẫn chả miếng. công thức thì mình sẽ gắn hết ở trên màn hình nha. xong thì mang đi ướp hai tiếng. mình thì ở chung cư nên là việc nướng thịt với than là điều không thể. nhưng thay vào đó thì mình thấy việc nướng thịt bằng nồi chiên không dầu cũng có những cái hay như là khá là nhanh và tiện nữa. nhà mình thì mới đổi qua dùng em nồi chiên không dầu của nhà sunhouse này này. với dung tích 9 lít nên là nướng thỏa nhà bà mái luôn. ngày nay thì nồi chiên không dầu đã là một sản phẩm thiết yếu trong mọi căn nhà rồi. vừa tiện lợi cho việc nấu nướng này, dễ sử dụng. đây đúng là em nồi chiên không dầu vạn người mê, cân đủ món, nấu đủ mâm luôn ý. đây như lúc nướng thì mình có thể quan sát qua lớp kính để xem chứ không cần mở ra kiểm tra này, tiện ghê ha. mình mê quả này lắm, rất là ưng. ngoài việc nướng thịt thì mình cũng đã sơ chế các loại rau củ ăn kèm, nấu thêm nước mắm nữa. công thức thì mình sẽ ghi hết ở trên màn hình. vậy thôi là xong rồi, giờ thì ăn thôi. làm ở nhà mà đầy đủ, ngon lành cành đáo không thua gì ngoài quán đâu nha. ai mê món này thì hãy làm thử một lần tại nhà đi, dễ lắm.",['Nấu ăn'],['Vào thẳng món'],['Hướng dẫn từng bước'],"['Thân mật', 'Hào hứng']",['Nhanh'],True,"['Lưu công thức', 'Ăn thử']",True,"['Món ăn', 'Công thức nấu ăn', 'Sản phẩm ăn uống']",['Mô tả trực tiếp'],"['thơm', 'mềm', 'ngon', 'đẫm đà']",57.0,5300000.0,139100.0,1545.0,8556.0,47925.0,11,18,18,9,1,1362.0,177900.0,90.0,5400000.0,480.0
2023,52,33.499336676334266,16.0,phansanh96,7317641602086866196,Tô mì cay nhà còn gì nấu đó #phansanh96 #ancungtiktok #cuocsongnhatban #fpy,92.0,"phansanh96,ancungtiktok,cuocsongnhatban,fpy",4,0.0483797826086956,https://www.tiktok.com/@phansanh96/video/7317641602086866196,đây là hình ảnh của mình sau khi thức khuya tới 3 4 giờ sáng. từ lúc nghỉ học tới giờ thì ngày nào cũng làm biếng hết trơn. nhưng mà đến tối thì mới nạp đủ đầy năng lượng để đi ra phố. trời thì lạnh lẽo mà đứng nãy giờ không thấy ai lại hỏi han gì hết. tình hình mà kéo dài như vậy hoài chắc cuối tháng không có mì gối mà ăn. nên thôi bữa nay ăn tạm mì tươi đỡ đi ha. thấy cái quán này người ta xếp hàng cũng đông quá nên vô ăn thử. không phải nói chứ bưng cái tô mì ra tôi muốn xỉu ngang vậy đó. cái tô mì gì đâu toàn là tỏi mà tỏi tươi nó mới ghê chứ. cái tô này thì chừng khoảng 200 cành. mì với đồ ăn thì quá trời mà khẩu vị nó không có hợp với mình. miệng thì nhai vậy đó chứ trong lòng đang hối hận phải nãy ăn cơm thì có lý rồi. buồn quá nên là chạy vô siêu thị coi có cái gì rẻ rẻ không mua về ăn. thấy có dạm xanh này người ta làm sạch rồi cũng ok quá nè. mình thì hay đi chợ ăn cái loại tươi á nó ngọt dữ lắm. còn cái loại này người ta làm sẵn rồi không biết nó làm sao. ba cái hộp này là chừng khoảng 60 cành. đem về thì mình cũng luộc với sả lại một lần nữa. thấy vậy mà cũng được cả chảo chứ đâu có ít đâu. mình sẽ nấu thêm gói mì cay để chút ăn chung với dạm ha. thì trong tủ lạnh còn cái gì thì mình sẽ để cái đó. cho một đũa kim chi siêu cay loại ngon. nhà còn duy nhất được một cái nấm đùi gà không có cái thứ hai. hên là hành lá còn được mấy cọng để vô luôn cho nó thơm. mì gói thì chỉ cần đơn giản vậy thôi là quá là hấp dẫn rồi. nghe cái mùi mì nó thơm mà đói không chịu nổi luôn. cái dạm này thì mình ăn thấy nó cũng ok đó. chắc do là mình luộc lại nên nó bớt đi cái độ ngọt rồi. trời lạnh lạnh vậy mà làm nồi mì nó cay cay. ăn miếng dạm húp miếng nước mì tôi nói nó ấm người hẳn ra luôn. mì cay này ha mà phải để thêm miếng bắp cải nữa là đúng bài luôn. ăn trong cái nồi nóng quá phải đổ ra cái tô cho nó nguội bớt. cái nấm đùi gà này nè mọi người để nguyên cây vậy đó. ăn nó ngọt không nói nên lời luôn.,['Review sản phẩm ăn uống'],['Kể chuyện'],['Cảm nhận từng món'],['Thân mật'],['Thay đổi'],False,[],True,"['Món ăn', 'Cảm nhận khi ăn', 'Trải nghiệm cá nhân']","['Kể chuyện', 'Mô tả trực tiếp']","['cay', 'ngọt', 'thơm', 'ấm']",92.0,4600000.0,217300.0,455.0,386.0,4406.0,16,8,76,195,63,4259.0,1400000.0,58.0,54600000.0,468.0
